Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
CUEVAS,Franchesco,MAR,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,0,1,1,0,0,0,0,0
CÉSPEDES,Yorking,TOR,15,5,4,0,0,1,4,7,0.267,0.467,0.542,1.009,7,2,5,0,0,2,1,0
DE FREITAS,David,ANT,28,1,10,5,0,0,5,15,0.357,0.536,0.424,0.960,4,0,3,0,1,0,0,0
DECENA,Roibert,AST,41,7,13,5,1,0,8,20,0.317,0.488,0.383,0.871,5,0,5,1,1,0,2,0
DELGADO,Jonathan,IRA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DOLZ,José,ANT,30,8,7,0,0,0,1,7,0.233,0.233,0.439,0.672,9,2,9,0,0,3,4,2
DOMERO,William,BCN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DONNELS,Tanner,AST,47,5,12,3,0,1,11,18,0.255,0.383,0.364,0.747,6,2,7,2,0,0,1,0
DOPAZO,Juan,AST,17,1,3,1,0,0,6,4,0.176,0.235,0.263,0.498,2,0,5,0,0,0,0,1
ESCOLANO,Héctor,NAV,46,8,13,0,0,0,3,13,0.283,0.283,0.377,0.660,6,1,9,1,0,0,5,0
ESPEJO,Eloi,ANT,3,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,1,0
ESPEJO,Nacho,ANT,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
FEBLES,Emmanuel,AST,40,6,14,5,0,0,6,19,0.350,0.475,0.435,0.910,6,0,3,3,0,0,0,0
FERREIRA,Daniel,IRA,27,3,6,0,1,0,3,8,0.222,0.296,0.382,0.678,4,3,7,1,0,0,1,0
